"MEASURE","Measure","PROP_TYPE","Property type","ASGS_2011","Region","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2007-Q3","Sep-2007",6.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2007-Q4","Dec-2007",8.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2008-Q1","Mar-2008",8.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2008-Q2","Jun-2008",2.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2008-Q3","Sep-2008",-1.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2008-Q4","Dec-2008",-5.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2009-Q1","Mar-2009",-6.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2009-Q2","Jun-2009",-0.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2009-Q3","Sep-2009",6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2009-Q4","Dec-2009",13.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2010-Q1","Mar-2010",19.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2010-Q2","Jun-2010",17,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2010-Q3","Sep-2010",11.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2010-Q4","Dec-2010",5.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2011-Q1","Mar-2011",1.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2011-Q2","Jun-2011",-0.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2011-Q3","Sep-2011",-2.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2011-Q4","Dec-2011",-3.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2012-Q1","Mar-2012",-2.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2012-Q2","Jun-2012",-0.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2012-Q3","Sep-2012",0.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2012-Q4","Dec-2012",4.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2013-Q1","Mar-2013",4.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2013-Q2","Jun-2013",7.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2013-Q3","Sep-2013",12,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2013-Q4","Dec-2013",16,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2014-Q1","Mar-2014",16.6,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2014-Q2","Jun-2014",16.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2014-Q3","Sep-2014",15.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2014-Q4","Dec-2014",12.8,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2015-Q1","Mar-2015",15,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2015-Q2","Jun-2015",21.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2015-Q3","Sep-2015",21.9,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2015-Q4","Dec-2015",15.2,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2016-Q1","Mar-2016",10.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2016-Q2","Jun-2016",3.7,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2016-Q3","Sep-2016",3.3,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2016-Q4","Dec-2016",12,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","1GSYD","Greater Sydney","Q","Quarterly","2017-Q1","Mar-2017",16,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2002-Q1","Mar-2002",,"u","not applicable"
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2002-Q2","Jun-2002",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2002-Q3","Sep-2002",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2002-Q4","Dec-2002",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2003-Q1","Mar-2003",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2003-Q2","Jun-2003",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2003-Q3","Sep-2003",,"q","not available"
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2003-Q4","Dec-2003",2.7,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2004-Q1","Mar-2004",1.4,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2004-Q2","Jun-2004",1.7,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2004-Q3","Sep-2004",1.8,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2004-Q4","Dec-2004",2.2,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2005-Q1","Mar-2005",0,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2005-Q2","Jun-2005",1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2005-Q3","Sep-2005",1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2005-Q4","Dec-2005",2.3,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2006-Q1","Mar-2006",0.8,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2006-Q2","Jun-2006",1.7,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2006-Q3","Sep-2006",0.5,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2006-Q4","Dec-2006",2.6,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2007-Q1","Mar-2007",2,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2007-Q2","Jun-2007",6.1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2007-Q3","Sep-2007",6.1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2007-Q4","Dec-2007",5.8,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2008-Q1","Mar-2008",3.3,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2008-Q2","Jun-2008",-1.2,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2008-Q3","Sep-2008",0.3,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2008-Q4","Dec-2008",-0.5,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2009-Q1","Mar-2009",-0.4,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2009-Q2","Jun-2009",2.8,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2009-Q3","Sep-2009",1.5,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2009-Q4","Dec-2009",4,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2010-Q1","Mar-2010",1.7,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2010-Q2","Jun-2010",1.8,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2010-Q3","Sep-2010",-0.8,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2010-Q4","Dec-2010",0.9,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2011-Q1","Mar-2011",-1.4,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2011-Q2","Jun-2011",-2.2,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2011-Q3","Sep-2011",-0.6,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2011-Q4","Dec-2011",0.3,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2012-Q1","Mar-2012",-1.4,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2012-Q2","Jun-2012",0.3,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2012-Q3","Sep-2012",-0.4,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2012-Q4","Dec-2012",1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2013-Q1","Mar-2013",-0.4,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2013-Q2","Jun-2013",1.1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2013-Q3","Sep-2013",0.4,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2013-Q4","Dec-2013",3.1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2014-Q1","Mar-2014",1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2014-Q2","Jun-2014",0.2,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2014-Q3","Sep-2014",0.5,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2014-Q4","Dec-2014",1.1,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2015-Q1","Mar-2015",0.7,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2015-Q2","Jun-2015",0.5,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2015-Q3","Sep-2015",1.2,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2015-Q4","Dec-2015",0.9,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2016-Q1","Mar-2016",0.5,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2016-Q2","Jun-2016",0.8,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2016-Q3","Sep-2016",0.9,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2016-Q4","Dec-2016",1.8,,
"2","Percentage change from previous quarter","3","Residential property","4GADE","Greater Adelaide","Q","Quarterly","2017-Q1","Mar-2017",1.5,,
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","8ACTE","Australian Capital Territory","Q","Quarterly","2002-Q1","Mar-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","8ACTE","Australian Capital Territory","Q","Quarterly","2002-Q2","Jun-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","8ACTE","Australian Capital Territory","Q","Quarterly","2002-Q3","Sep-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","8ACTE","Australian Capital Territory","Q","Quarterly","2002-Q4","Dec-2002",,"u","not applicable"
"3","Percentage change from corresponding quarter of the previous year","2","Established houses","8ACTE","Australian Capital Territory","Q","Quarterly","2003-Q1","Mar-2003",27.3,,
