"MEASURE","Measure","INDEX","Index type","SECTOR","Sector","INDUSTRY","Industry","REGION","Region","TSEST","Adjustment type","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2012-Q4","Dec-2012",117.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2013-Q1","Mar-2013",118,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2013-Q2","Jun-2013",119.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2013-Q3","Sep-2013",121,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2013-Q4","Dec-2013",121.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2014-Q1","Mar-2014",122.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2014-Q2","Jun-2014",123.1,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2014-Q3","Sep-2014",123.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2014-Q4","Dec-2014",125.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2015-Q1","Mar-2015",126.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2015-Q2","Jun-2015",126.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2015-Q3","Sep-2015",128.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2015-Q4","Dec-2015",129.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2016-Q1","Mar-2016",130.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2016-Q2","Jun-2016",130.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2016-Q3","Sep-2016",131.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2016-Q4","Dec-2016",132.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","5","Western Australia","10","Original","Q","Quarterly","2017-Q1","Mar-2017",133.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1997-Q3","Sep-1997",65.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1997-Q4","Dec-1997",66.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1998-Q1","Mar-1998",66.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1998-Q2","Jun-1998",66.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1998-Q3","Sep-1998",67.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1998-Q4","Dec-1998",67.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1999-Q1","Mar-1999",68.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1999-Q2","Jun-1999",68.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1999-Q3","Sep-1999",69.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","1999-Q4","Dec-1999",70,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2000-Q1","Mar-2000",70.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2000-Q2","Jun-2000",70.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2000-Q3","Sep-2000",71.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2000-Q4","Dec-2000",72.1,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2001-Q1","Mar-2001",72.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2001-Q2","Jun-2001",73.4,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2001-Q3","Sep-2001",74.2,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2001-Q4","Dec-2001",74.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2002-Q1","Mar-2002",75.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2002-Q2","Jun-2002",76,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2002-Q3","Sep-2002",76.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2002-Q4","Dec-2002",77.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2003-Q1","Mar-2003",77.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2003-Q2","Jun-2003",78.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2003-Q3","Sep-2003",79.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2003-Q4","Dec-2003",80,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2004-Q1","Mar-2004",80.3,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2004-Q2","Jun-2004",80.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2004-Q3","Sep-2004",82.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2004-Q4","Dec-2004",83.1,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2005-Q1","Mar-2005",84.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2005-Q2","Jun-2005",85.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2005-Q3","Sep-2005",86.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2005-Q4","Dec-2005",86.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2006-Q1","Mar-2006",88.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2006-Q2","Jun-2006",89.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2006-Q3","Sep-2006",90.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2006-Q4","Dec-2006",91,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2007-Q1","Mar-2007",92.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2007-Q2","Jun-2007",93.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2007-Q3","Sep-2007",94.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2007-Q4","Dec-2007",94.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2008-Q1","Mar-2008",96.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2008-Q2","Jun-2008",97.1,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2008-Q3","Sep-2008",98.6,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2008-Q4","Dec-2008",98.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2009-Q1","Mar-2009",100.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2009-Q2","Jun-2009",101.9,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2009-Q3","Sep-2009",102.7,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2009-Q4","Dec-2009",103,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2010-Q1","Mar-2010",104.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2010-Q2","Jun-2010",105.5,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2010-Q3","Sep-2010",105.8,,
"1","Index number","THRPEB","Total hourly rates of pay excluding bonuses","2","Public","-","All industries","6","Tasmania","10","Original","Q","Quarterly","2010-Q4","Dec-2010",106.4,,
